Map Values
0.28960266963292547
0.30291301446051166
0.31345094549499447
0.3238998887652948
0.3307114571746385
0.33848364849833146
0.34597241379310345
0.3500440489432703
0.0
0.0
0.0
0.0
0.0
9.788654060066741e-06
0.002153058954393771
0.13146384872080089
0.19027319243604005
0.2267279199110122
0.25523470522803116
0.2773859844271413
0.29290456062291437
0.3100044493882091
0.32105850945494996
0.33250989988876534
0.3407590656284761
0.34945806451612904
0.3580195773081201
0.3649704115684093
0.37107986651835373
0.0
0.0
0.0
0.0
0.0
3.337041156840934e-05
0.002695884315906563
0.14746918798665185
0.20446985539488322
0.24146963292547274
0.27006807563959956
0.2910487208008899
0.3098162402669633
0.32276218020022246
0.33806451612903227
0.3475875417130145
0.3579083426028921
0.3675933259176863
0.3739706340378198
0.3810989988876529
0.38807119021134595
0.0
0.0
0.0
0.0
0.0
0.00023448275862068965
0.05533036707452725
0.1613312569521691
0.21615884315906564
0.2524533926585094
0.2813628476084538
0.3049454949944383
0.3221935483870968
0.33726718576195774
0.3499826473859844
0.36287519466073415
0.3725548387096774
0.38262068965517243
0.3894157953281424
0.39666829810901
0.4040182424916574
0.0
0.0
0.0
0.0
0.0
1.735261401557286e-05
0.07071590656284761
0.1725432703003337
0.22315150166852057
0.2633094549499444
0.2932044493882091
0.3144947719688543
0.3338184649610679
0.3491408231368187
0.3631519466073415
0.3751884315906563
0.38515906562847607
0.3946918798665184
0.4040298109010011
0.410906340378198
0.41786918798665185
0.0
0.0
0.0
0.0
0.0
0.0
0.07862558398220244
0.1790131256952169
0.2344983314794216
0.27312614015572856
0.3031968854282536
0.32463359288097887
0.3445103448275862
0.3601303670745272
0.3746745272525028
0.3866269187986652
0.3962856507230256
0.4069219132369299
0.41530856507230257
0.4229334816462736
0.42958709677419354
0.0
0.0
0.0
0.0
0.0
0.0013499443826473858
0.09635150166852058
0.18837775305895438
0.2439301446051168
0.2819955506117909
0.3115715239154616
0.3338669632925473
0.3535919911012236
0.3696720800889878
0.38523870967741936
0.3970269187986652
0.40771924360400447
0.4173397107897664
0.42617753058954394
0.43360889877641823
0.4404489432703003
0.0
0.0
0.0
0.0
0.0
0.0004912124582869855
0.09994215795328143
0.19883915461624027
0.25296284760845383
0.28984783092324806
0.3187946607341491
0.342982424916574
0.3618536151279199
0.37910433815350386
0.39371301446051166
0.4072137931034483
0.4166562847608454
0.4262522803114572
0.43512925472747493
0.4447390433815351
0.4518576195773081
0.0
0.0
0.0
0.0
0.0
0.0006469410456062291
0.12184783092324805
0.20344516129032258
0.2581761957730812
0.29676084538375974
0.3263813125695217
0.34827007786429365
0.3696400444938821
0.3871679644048943
0.40128854282536147
0.4150598442714127
0.42603203559510566
0.43558442714126805
0.4442874304783092
0.45195906562847615
0.46065539488320356
0.0
0.0
0.0
0.0
0.0
0.0002669632925472747
0.12778598442714126
0.2103421579532814
0.265119021134594
0.3039559510567297
0.3336876529477197
0.357377085650723
0.37600222469410455
0.39508031145717465
0.408830700778643
0.42212280311457173
0.4342656284760846
0.44467675194660733
0.4519283648498332
0.4612355951056729
0.4684035595105673
0.0
0.0
0.0
0.0
0.0
0.0023688542825361513
0.1275555061179088
0.215514126807564
0.2710780867630701
0.30898509454949946
0.3375225806451613
0.36343403781979977
0.3835488320355951
0.4020249165739711
0.4154887652947719
0.42899888765294775
0.4404978865406007
0.4513463848720801
0.4600191323692992
0.4698745272525028
0.47649388209121246
0.0
0.0
0.0
0.0
0.0
0.0014705228031145717
0.12919777530589543
0.21728097886540598
0.27661045606229145
0.3134678531701891
0.344050723025584
0.3683377085650723
0.3900622914349277
0.40579265850945495
0.4221677419354839
0.435544382647386
0.44652324805339266
0.45854905450500555
0.4680347052280312
0.4763777530589544
0.4837032258064516
